analytics_id,machine_id,log_timestamp,fuel_efficiency_score,engine_stability_score,utilization_ratio,wear_and_tear_index,safety_score,downtime_risk_pct
12361,138,2025-06-29T00:00:00Z,89.34,56.02,54.94,42,100,0.08
12362,138,2025-06-30T00:00:00Z,83.3,57.29,56.98,39,98,0.09
12363,138,2025-07-01T00:00:00Z,92.78,76.08,54.27,39,96,0.03
12364,138,2025-07-02T00:00:00Z,78.92,72.18,60.76,42,100,0.07
12365,138,2025-07-03T00:00:00Z,91.08,88.73,57.57,36,98,0.01
12366,138,2025-07-04T00:00:00Z,100.0,100.0,53.05,42,100,0.01
12367,138,2025-07-05T00:00:00Z,99.72,98.79,52.85,36,100,0.01
12368,138,2025-07-06T00:00:00Z,95.1,100.0,71.47,36,98,0.01
12369,138,2025-07-07T00:00:00Z,97.56,71.13,69.51,36,100,0.02
12370,138,2025-07-08T00:00:00Z,98.09,85.11,58.48,36,100,0.01
12371,138,2025-07-09T00:00:00Z,95.93,100.0,64.09,39,98,0.01
12372,138,2025-07-10T00:00:00Z,87.09,74.81,74.85,38,100,0.03
12373,138,2025-07-11T00:00:00Z,88.51,76.1,63.54,36,96,0.03
12374,138,2025-07-12T00:00:00Z,78.68,85.43,53.44,42,93,0.06
12375,138,2025-07-13T00:00:00Z,92.08,88.71,62.58,36,100,0.01
12376,138,2025-07-14T00:00:00Z,96.01,85.89,65.05,36,100,0.01
12377,138,2025-07-15T00:00:00Z,92.92,88.76,59.95,36,98,0.01
12378,138,2025-07-16T00:00:00Z,77.8,99.86,54.04,36,100,0.02
12379,138,2025-07-17T00:00:00Z,100.0,94.07,69.67,41,100,0.01
12380,138,2025-07-18T00:00:00Z,97.83,69.33,74.5,39,98,0.03
12381,138,2025-07-19T00:00:00Z,93.6,79.82,68.92,36,98,0.02
12382,138,2025-07-20T00:00:00Z,100.0,92.2,61.63,36,96,0.01
12383,138,2025-07-21T00:00:00Z,83.4,78.25,75.97,39,100,0.03
12384,138,2025-07-22T00:00:00Z,100.0,90.12,61.17,36,96,0.01
12385,138,2025-07-23T00:00:00Z,100.0,88.14,58.7,36,100,0.01
12386,138,2025-07-24T00:00:00Z,86.9,100.0,70.15,42,100,0.01
12387,138,2025-07-25T00:00:00Z,100.0,85.25,74.42,36,100,0.01
12388,138,2025-07-26T00:00:00Z,83.06,100.0,54.73,36,98,0.01
12389,138,2025-07-27T00:00:00Z,100.0,99.36,71.75,39,100,0.01
12390,138,2025-07-28T00:00:00Z,99.02,81.65,68.17,36,100,0.01
12391,138,2025-07-29T00:00:00Z,87.11,0.0,37.24,100,21,93.05
12392,138,2025-07-30T00:00:00Z,88.51,0.0,35.52,100,32,87.81
12393,138,2025-07-31T00:00:00Z,94.01,44.77,11.82,66,96,0.48
12394,138,2025-08-01T00:00:00Z,79.64,0.0,26.32,100,16,96.15
12395,138,2025-08-02T00:00:00Z,77.02,0.0,22.15,100,0,98.45
12396,138,2025-08-03T00:00:00Z,76.3,0.0,21.11,100,0,98.5
12397,138,2025-08-04T00:00:00Z,78.33,0.0,25.9,100,2,98.17
12398,138,2025-08-05T00:00:00Z,77.41,0.0,25.42,100,0,98.42
12399,138,2025-08-06T00:00:00Z,83.85,0.0,29.91,100,35,88.67
12400,138,2025-08-07T00:00:00Z,97.65,93.34,59.81,36,100,0.01
12401,138,2025-08-08T00:00:00Z,98.4,69.98,11.11,48,92,0.06
12402,138,2025-08-09T00:00:00Z,77.25,0.0,21.18,100,0,98.43
12403,138,2025-08-10T00:00:00Z,78.15,0.0,21.39,100,11,97.19
12404,138,2025-08-11T00:00:00Z,78.15,0.0,25.42,100,0,98.36
12405,138,2025-08-12T00:00:00Z,80.09,0.0,26.52,100,0,98.19
12406,138,2025-08-13T00:00:00Z,97.87,70.55,52.66,42,98,0.03
12407,138,2025-08-14T00:00:00Z,93.11,100.0,66.45,36,100,0.01
12408,138,2025-08-15T00:00:00Z,85.1,0.0,31.05,100,22,93.37
12409,138,2025-08-16T00:00:00Z,78.13,0.0,21.6,100,0,98.36
12410,138,2025-08-17T00:00:00Z,77.67,0.0,22.08,100,1,98.32
12411,138,2025-08-18T00:00:00Z,77.86,0.0,24.93,100,1,98.3
12412,138,2025-08-19T00:00:00Z,78.24,0.0,25.83,100,7,97.68
12413,138,2025-08-20T00:00:00Z,78.82,0.0,26.39,100,0,98.3
12414,138,2025-08-21T00:00:00Z,78.33,0.0,26.6,100,12,97.02
12415,138,2025-08-22T00:00:00Z,78.63,0.0,25.28,100,0,98.32
12416,138,2025-08-23T00:00:00Z,78.48,0.0,22.15,100,0,98.33
12417,138,2025-08-24T00:00:00Z,76.73,0.0,21.87,100,0,98.47
12418,138,2025-08-25T00:00:00Z,94.33,48.96,12.75,70,65,2.35
12419,138,2025-08-26T00:00:00Z,88.88,0.0,27.21,100,25,90.94
12420,138,2025-08-27T00:00:00Z,79.0,0.0,26.46,100,0,98.29
12421,139,2025-05-30T00:00:00Z,98.75,97.15,55.51,33,100,0.01
12422,139,2025-05-31T00:00:00Z,93.88,88.76,59.92,30,100,0.01
12423,139,2025-06-01T00:00:00Z,99.14,100.0,64.37,30,98,0.0
12424,139,2025-06-02T00:00:00Z,100.0,96.05,54.8,33,98,0.01
12425,139,2025-06-03T00:00:00Z,97.94,75.68,73.84,30,100,0.01
12426,139,2025-06-04T00:00:00Z,100.0,67.14,62.59,30,100,0.01
12427,139,2025-06-05T00:00:00Z,91.55,95.63,57.03,33,100,0.01
12428,139,2025-06-06T00:00:00Z,100.0,81.93,57.4,33,100,0.01
12429,139,2025-06-07T00:00:00Z,97.71,91.1,56.46,30,100,0.01
12430,139,2025-06-08T00:00:00Z,100.0,100.0,71.96,30,100,0.0
12431,139,2025-06-09T00:00:00Z,99.1,55.0,73.09,30,100,0.02
12432,139,2025-06-10T00:00:00Z,93.51,97.46,61.63,30,98,0.01
12433,139,2025-06-11T00:00:00Z,90.92,94.96,70.21,30,100,0.01
12434,139,2025-06-12T00:00:00Z,95.98,88.69,60.02,30,100,0.01
12435,139,2025-06-13T00:00:00Z,100.0,100.0,63.69,33,100,0.0
12436,139,2025-06-14T00:00:00Z,74.72,94.12,66.32,33,100,0.02
12437,139,2025-06-15T00:00:00Z,91.47,90.03,64.49,30,95,0.01
12438,139,2025-06-16T00:00:00Z,91.26,100.0,61.81,30,100,0.01
12439,139,2025-06-17T00:00:00Z,100.0,79.01,67.27,30,100,0.01
12440,139,2025-06-18T00:00:00Z,75.16,91.45,65.62,33,100,0.02
12441,139,2025-06-19T00:00:00Z,100.0,100.0,56.12,33,100,0.0
12442,139,2025-06-20T00:00:00Z,100.0,92.53,59.61,33,100,0.01
12443,139,2025-06-21T00:00:00Z,92.77,97.3,54.63,33,100,0.01
12444,139,2025-06-22T00:00:00Z,90.5,91.58,76.9,32,100,0.01
12445,139,2025-06-23T00:00:00Z,91.04,100.0,55.15,33,100,0.01
12446,139,2025-06-24T00:00:00Z,76.7,100.0,68.55,30,100,0.01
12447,139,2025-06-25T00:00:00Z,91.78,94.55,72.89,30,100,0.01
12448,139,2025-06-26T00:00:00Z,96.16,88.32,69.81,33,100,0.01
12449,139,2025-06-27T00:00:00Z,89.04,100.0,55.18,30,100,0.01
12450,139,2025-06-28T00:00:00Z,93.92,62.77,57.5,30,100,0.02
12451,139,2025-06-29T00:00:00Z,90.58,100.0,56.41,30,100,0.01
12452,139,2025-06-30T00:00:00Z,87.41,92.28,69.82,33,98,0.01
12453,139,2025-07-01T00:00:00Z,87.09,90.69,63.52,33,100,0.01
12454,139,2025-07-02T00:00:00Z,100.0,100.0,53.42,30,100,0.0
12455,139,2025-07-03T00:00:00Z,90.22,98.39,66.18,30,100,0.01
12456,139,2025-07-04T00:00:00Z,100.0,100.0,76.51,30,98,0.0
12457,139,2025-07-05T00:00:00Z,88.47,100.0,55.39,30,100,0.01
12458,139,2025-07-06T00:00:00Z,81.53,100.0,53.05,30,100,0.01
12459,139,2025-07-07T00:00:00Z,96.26,92.84,59.22,32,98,0.01
12460,139,2025-07-08T00:00:00Z,90.08,81.18,58.44,30,100,0.01
12461,139,2025-07-09T00:00:00Z,88.2,98.03,71.28,30,100,0.01
12462,139,2025-07-10T00:00:00Z,85.61,60.52,61.06,30,100,0.04
12463,139,2025-07-11T00:00:00Z,100.0,94.42,52.7,30,100,0.0
12464,139,2025-07-12T00:00:00Z,91.39,100.0,61.08,30,100,0.01
12465,139,2025-07-13T00:00:00Z,100.0,88.43,62.33,30,100,0.01
12466,139,2025-07-14T00:00:00Z,84.34,88.85,63.18,30,100,0.01
12467,139,2025-07-15T00:00:00Z,100.0,88.63,66.27,30,100,0.01
12468,139,2025-07-16T00:00:00Z,100.0,100.0,66.05,33,100,0.0
12469,139,2025-07-17T00:00:00Z,89.64,100.0,60.38,30,98,0.01
12470,139,2025-07-18T00:00:00Z,90.62,100.0,69.86,30,100,0.01
12471,139,2025-07-19T00:00:00Z,95.86,66.36,57.66,33,96,0.03
12472,139,2025-07-20T00:00:00Z,94.88,83.86,55.51,30,100,0.01
12473,139,2025-07-21T00:00:00Z,100.0,100.0,61.52,30,100,0.0
12474,139,2025-07-22T00:00:00Z,82.89,84.27,57.77,30,100,0.02
12475,139,2025-07-23T00:00:00Z,100.0,95.04,65.15,33,100,0.01
12476,139,2025-07-24T00:00:00Z,97.72,71.06,69.05,32,96,0.02
12477,139,2025-07-25T00:00:00Z,83.74,86.08,60.42,30,100,0.01
12478,139,2025-07-26T00:00:00Z,100.0,97.4,68.39,35,96,0.01
12479,139,2025-07-27T00:00:00Z,100.0,100.0,55.44,30,100,0.0
12480,139,2025-07-28T00:00:00Z,100.0,95.68,55.8,30,100,0.0
12481,139,2025-07-29T00:00:00Z,91.88,37.56,40.14,60,61,2.8
12482,139,2025-07-30T00:00:00Z,98.69,76.8,30.48,34,91,0.02
12483,139,2025-07-31T00:00:00Z,80.89,0.0,33.82,94,26,90.85
12484,139,2025-08-01T00:00:00Z,82.1,11.6,34.31,83,0,91.77
12485,139,2025-08-02T00:00:00Z,81.35,0.0,35.0,97,50,77.77
12486,139,2025-08-03T00:00:00Z,81.13,0.0,35.76,96,0,97.6
12487,139,2025-08-04T00:00:00Z,81.38,0.0,34.58,75,6,89.39
12488,139,2025-08-05T00:00:00Z,81.47,0.0,35.83,88,0,96.11
12489,139,2025-08-06T00:00:00Z,80.85,0.0,34.58,82,10,91.51
12490,139,2025-08-07T00:00:00Z,81.28,0.0,35.14,86,0,95.67
12491,139,2025-08-08T00:00:00Z,80.91,2.04,34.03,92,0,96.75
12492,139,2025-08-09T00:00:00Z,80.85,0.0,34.44,100,12,96.64
12493,139,2025-08-10T00:00:00Z,81.91,10.51,35.06,90,0,94.71
12494,139,2025-08-11T00:00:00Z,92.24,76.2,26.5,45,65,0.2
12495,139,2025-08-12T00:00:00Z,79.49,9.32,25.9,72,29,62.77
12496,139,2025-08-13T00:00:00Z,77.91,0.0,25.62,80,44,66.92
12497,139,2025-08-14T00:00:00Z,86.53,32.17,25.15,51,40,7.22
12498,139,2025-08-15T00:00:00Z,81.6,44.69,28.08,73,31,26.16
12499,139,2025-08-16T00:00:00Z,77.67,0.0,21.53,95,26,92.53
12500,139,2025-08-17T00:00:00Z,77.61,0.0,21.87,90,27,89.75
12501,139,2025-08-18T00:00:00Z,78.43,0.0,25.42,70,27,71.68
12502,139,2025-08-19T00:00:00Z,78.51,30.33,25.69,87,20,74.68
12503,139,2025-08-20T00:00:00Z,78.06,16.65,25.14,74,16,74.48
12504,139,2025-08-21T00:00:00Z,78.6,0.0,27.08,99,35,90.55
12505,139,2025-08-22T00:00:00Z,96.31,64.81,12.5,35,81,0.06
12506,139,2025-08-23T00:00:00Z,100.0,100.0,76.1,30,100,0.0
12507,139,2025-08-24T00:00:00Z,83.43,40.58,25.41,70,45,13.65
12508,139,2025-08-25T00:00:00Z,78.35,0.0,25.42,91,0,97.19
12509,139,2025-08-26T00:00:00Z,78.32,0.0,25.97,76,14,87.48
12510,139,2025-08-27T00:00:00Z,79.54,0.0,25.83,76,27,77.44
12511,140,2025-05-30T00:00:00Z,93.13,72.23,68.89,30,100,0.02
12512,140,2025-05-31T00:00:00Z,88.15,100.0,59.03,33,93,0.01
12513,140,2025-06-01T00:00:00Z,100.0,100.0,64.73,30,98,0.0
12514,140,2025-06-02T00:00:00Z,84.91,76.07,62.26,30,100,0.02
12515,140,2025-06-03T00:00:00Z,99.06,90.0,61.48,33,100,0.01
12516,140,2025-06-04T00:00:00Z,90.15,99.99,62.62,33,96,0.01
12517,140,2025-06-05T00:00:00Z,78.27,47.07,54.81,30,100,0.09
12518,140,2025-06-06T00:00:00Z,92.13,100.0,53.42,30,100,0.01
12519,140,2025-06-07T00:00:00Z,84.72,99.96,58.37,33,98,0.01
12520,140,2025-06-08T00:00:00Z,95.59,77.66,55.72,33,98,0.01
12521,140,2025-06-09T00:00:00Z,100.0,100.0,62.58,30,98,0.0
12522,140,2025-06-10T00:00:00Z,90.38,86.81,63.06,39,100,0.02
12523,140,2025-06-11T00:00:00Z,98.43,100.0,75.66,30,100,0.0
12524,140,2025-06-12T00:00:00Z,93.2,100.0,74.09,30,96,0.01
12525,140,2025-06-13T00:00:00Z,83.82,94.59,52.86,33,100,0.01
12526,140,2025-06-14T00:00:00Z,94.38,79.74,52.83,30,95,0.01
12527,140,2025-06-15T00:00:00Z,100.0,100.0,75.59,30,98,0.0
12528,140,2025-06-16T00:00:00Z,100.0,96.45,58.25,33,95,0.01
12529,140,2025-06-17T00:00:00Z,100.0,100.0,53.66,30,100,0.0
12530,140,2025-06-18T00:00:00Z,97.4,59.78,57.98,35,96,0.03
12531,140,2025-06-19T00:00:00Z,100.0,84.18,69.92,30,100,0.01
12532,140,2025-06-20T00:00:00Z,100.0,96.68,66.17,33,95,0.01
12533,140,2025-06-21T00:00:00Z,100.0,89.12,74.33,30,100,0.01
12534,140,2025-06-22T00:00:00Z,95.53,100.0,63.47,30,100,0.0
12535,140,2025-06-23T00:00:00Z,75.41,70.95,73.46,30,100,0.04
12536,140,2025-06-24T00:00:00Z,100.0,100.0,64.22,33,100,0.0
12537,140,2025-06-25T00:00:00Z,100.0,90.97,70.87,33,100,0.01
12538,140,2025-06-26T00:00:00Z,97.49,58.77,70.57,36,98,0.03
12539,140,2025-06-27T00:00:00Z,81.75,100.0,68.22,33,100,0.01
12540,140,2025-06-28T00:00:00Z,89.12,100.0,73.68,36,98,0.01
12541,140,2025-06-29T00:00:00Z,88.31,81.2,57.73,30,100,0.01
12542,140,2025-06-30T00:00:00Z,86.46,91.84,58.5,30,100,0.01
12543,140,2025-07-01T00:00:00Z,89.73,97.58,63.01,33,100,0.01
12544,140,2025-07-02T00:00:00Z,87.69,100.0,66.43,30,100,0.01
12545,140,2025-07-03T00:00:00Z,90.77,75.85,53.71,30,98,0.02
12546,140,2025-07-04T00:00:00Z,96.65,100.0,58.72,30,100,0.0
12547,140,2025-07-05T00:00:00Z,73.05,100.0,65.48,30,94,0.02
12548,140,2025-07-06T00:00:00Z,87.68,100.0,61.55,30,100,0.01
12549,140,2025-07-07T00:00:00Z,86.08,100.0,57.07,30,98,0.01
12550,140,2025-07-08T00:00:00Z,100.0,100.0,74.08,30,100,0.0
12551,140,2025-07-09T00:00:00Z,100.0,89.9,66.38,33,100,0.01
12552,140,2025-07-10T00:00:00Z,100.0,76.08,67.16,30,100,0.01
12553,140,2025-07-11T00:00:00Z,94.73,100.0,65.05,30,94,0.01
12554,140,2025-07-12T00:00:00Z,88.97,85.64,56.54,30,100,0.01
12555,140,2025-07-13T00:00:00Z,85.63,100.0,61.31,30,100,0.01
12556,140,2025-07-14T00:00:00Z,81.3,79.01,71.8,36,100,0.03
12557,140,2025-07-15T00:00:00Z,86.33,68.95,57.2,30,95,0.03
12558,140,2025-07-16T00:00:00Z,98.99,99.33,53.24,35,100,0.01
12559,140,2025-07-17T00:00:00Z,100.0,75.85,62.0,30,100,0.01
12560,140,2025-07-18T00:00:00Z,85.28,81.98,64.11,33,100,0.02
12561,140,2025-07-19T00:00:00Z,85.77,98.46,72.98,33,98,0.01
12562,140,2025-07-20T00:00:00Z,100.0,79.08,67.36,30,100,0.01
12563,140,2025-07-21T00:00:00Z,97.82,83.62,72.31,30,100,0.01
12564,140,2025-07-22T00:00:00Z,97.41,68.53,70.49,30,100,0.01
12565,140,2025-07-23T00:00:00Z,87.79,84.49,64.03,30,100,0.01
12566,140,2025-07-24T00:00:00Z,99.26,76.14,58.29,30,96,0.01
12567,140,2025-07-25T00:00:00Z,89.04,77.34,61.84,35,100,0.02
12568,140,2025-07-26T00:00:00Z,68.07,100.0,68.22,30,100,0.02
12569,140,2025-07-27T00:00:00Z,100.0,100.0,76.2,30,100,0.0
12570,140,2025-07-28T00:00:00Z,94.7,91.43,53.08,30,100,0.01
12571,140,2025-07-29T00:00:00Z,92.36,0.0,35.56,62,82,4.75
12572,140,2025-07-30T00:00:00Z,92.54,42.21,39.11,67,76,1.64
12573,140,2025-07-31T00:00:00Z,86.24,0.0,33.03,100,7,96.57
12574,140,2025-08-01T00:00:00Z,91.13,0.0,35.34,86,50,52.59
12575,140,2025-08-02T00:00:00Z,80.05,0.0,34.37,100,21,95.01
12576,140,2025-08-03T00:00:00Z,81.06,0.0,34.44,100,4,97.7
12577,140,2025-08-04T00:00:00Z,82.61,0.0,34.72,98,0,97.7
12578,140,2025-08-05T00:00:00Z,79.04,0.0,35.14,74,32,70.85
12579,140,2025-08-06T00:00:00Z,90.38,22.12,33.74,66,67,5.77
12580,140,2025-08-07T00:00:00Z,91.35,43.55,34.13,87,66,8.4
12581,140,2025-08-08T00:00:00Z,81.45,0.0,34.17,100,0,98.07
12582,140,2025-08-09T00:00:00Z,81.8,0.0,34.24,100,8,97.1
12583,140,2025-08-10T00:00:00Z,82.33,0.0,34.58,82,6,92.44
12584,140,2025-08-11T00:00:00Z,80.38,0.0,34.17,100,0,98.17
12585,140,2025-08-12T00:00:00Z,81.49,0.0,34.31,100,0,98.07
12586,140,2025-08-13T00:00:00Z,92.79,0.0,32.84,68,51,24.8
12587,140,2025-08-14T00:00:00Z,98.83,94.65,40.0,54,79,0.06
12588,140,2025-08-15T00:00:00Z,80.07,0.0,33.61,100,0,98.2
12589,140,2025-08-16T00:00:00Z,81.46,0.0,33.96,100,45,84.25
12590,140,2025-08-17T00:00:00Z,83.23,0.0,34.93,100,0,97.89
12591,140,2025-08-18T00:00:00Z,80.79,0.0,33.12,95,14,95.08
12592,140,2025-08-19T00:00:00Z,80.74,0.0,34.44,100,15,96.13
12593,140,2025-08-20T00:00:00Z,77.9,0.0,35.07,100,8,97.6
12594,140,2025-08-21T00:00:00Z,79.48,0.0,34.44,100,0,98.25
12595,140,2025-08-22T00:00:00Z,83.7,0.0,32.28,100,19,94.61
12596,140,2025-08-23T00:00:00Z,100.0,68.38,27.62,39,94,0.03
12597,140,2025-08-24T00:00:00Z,82.14,0.0,34.65,100,43,85.11
12598,140,2025-08-25T00:00:00Z,81.69,0.0,35.58,100,29,92.17
12599,140,2025-08-26T00:00:00Z,96.16,65.9,63.75,30,100,0.02
12600,140,2025-08-27T00:00:00Z,100.0,61.03,37.33,39,75,0.11
12601,141,2025-05-30T00:00:00Z,100.0,87.47,56.2,33,100,0.01
12602,141,2025-05-31T00:00:00Z,94.31,89.04,70.84,33,100,0.01
12603,141,2025-06-01T00:00:00Z,97.43,84.83,56.34,30,98,0.01
12604,141,2025-06-02T00:00:00Z,89.16,100.0,73.52,33,100,0.01
12605,141,2025-06-03T00:00:00Z,100.0,78.82,66.75,30,95,0.01
12606,141,2025-06-04T00:00:00Z,96.94,94.44,54.88,30,98,0.01
12607,141,2025-06-05T00:00:00Z,88.79,100.0,55.87,36,100,0.01
12608,141,2025-06-06T00:00:00Z,99.18,100.0,56.91,30,100,0.0
12609,141,2025-06-07T00:00:00Z,100.0,100.0,55.55,30,100,0.0
12610,141,2025-06-08T00:00:00Z,100.0,100.0,58.47,30,96,0.0
12611,141,2025-06-09T00:00:00Z,86.45,96.03,57.28,30,100,0.01
12612,141,2025-06-10T00:00:00Z,95.3,85.33,74.38,30,100,0.01
12613,141,2025-06-11T00:00:00Z,78.25,60.97,66.55,32,100,0.06
12614,141,2025-06-12T00:00:00Z,100.0,90.91,55.49,30,100,0.01
12615,141,2025-06-13T00:00:00Z,91.59,90.58,55.11,30,100,0.01
12616,141,2025-06-14T00:00:00Z,100.0,91.49,71.44,30,98,0.01
12617,141,2025-06-15T00:00:00Z,100.0,91.34,63.91,30,100,0.01
12618,141,2025-06-16T00:00:00Z,96.29,100.0,69.08,30,100,0.0
12619,141,2025-06-17T00:00:00Z,87.48,92.97,57.89,30,98,0.01
12620,141,2025-06-18T00:00:00Z,100.0,91.51,65.96,30,98,0.01
12621,141,2025-06-19T00:00:00Z,100.0,100.0,70.01,33,100,0.0
12622,141,2025-06-20T00:00:00Z,100.0,100.0,54.08,36,100,0.01
12623,141,2025-06-21T00:00:00Z,100.0,100.0,63.24,30,100,0.0
12624,141,2025-06-22T00:00:00Z,91.3,86.54,73.18,30,100,0.01
12625,141,2025-06-23T00:00:00Z,100.0,100.0,68.13,33,100,0.0
12626,141,2025-06-24T00:00:00Z,99.75,99.07,53.76,33,95,0.01
12627,141,2025-06-25T00:00:00Z,95.16,100.0,60.49,30,100,0.0
12628,141,2025-06-26T00:00:00Z,92.71,94.87,60.5,30,100,0.01
12629,141,2025-06-27T00:00:00Z,91.29,100.0,75.07,30,100,0.01
12630,141,2025-06-28T00:00:00Z,100.0,100.0,56.43,30,100,0.0
12631,141,2025-06-29T00:00:00Z,83.89,97.87,53.33,30,98,0.01
12632,141,2025-06-30T00:00:00Z,98.81,99.97,74.47,30,95,0.01
12633,141,2025-07-01T00:00:00Z,100.0,79.59,72.77,30,100,0.01
12634,141,2025-07-02T00:00:00Z,84.16,75.08,53.88,30,100,0.02
12635,141,2025-07-03T00:00:00Z,87.93,93.31,57.52,30,96,0.01
12636,141,2025-07-04T00:00:00Z,92.4,100.0,53.99,33,96,0.01
12637,141,2025-07-05T00:00:00Z,95.7,86.89,62.56,30,100,0.01
12638,141,2025-07-06T00:00:00Z,97.31,88.35,58.1,33,100,0.01
12639,141,2025-07-07T00:00:00Z,90.67,84.16,58.12,30,98,0.01
12640,141,2025-07-08T00:00:00Z,100.0,79.85,59.4,30,96,0.01
12641,141,2025-07-09T00:00:00Z,84.66,100.0,76.2,33,100,0.01
12642,141,2025-07-10T00:00:00Z,100.0,94.91,62.8,33,92,0.01
12643,141,2025-07-11T00:00:00Z,94.84,93.62,53.42,30,100,0.01
12644,141,2025-07-12T00:00:00Z,97.5,92.68,76.03,30,100,0.01
12645,141,2025-07-13T00:00:00Z,78.11,83.15,57.54,30,100,0.02
12646,141,2025-07-14T00:00:00Z,100.0,95.37,68.83,33,100,0.01
12647,141,2025-07-15T00:00:00Z,93.02,100.0,52.67,33,100,0.01
12648,141,2025-07-16T00:00:00Z,100.0,97.69,65.62,33,100,0.0
12649,141,2025-07-17T00:00:00Z,93.35,86.35,55.03,30,100,0.01
12650,141,2025-07-18T00:00:00Z,100.0,84.67,69.67,30,100,0.01
12651,141,2025-07-19T00:00:00Z,100.0,99.01,68.48,30,100,0.0
12652,141,2025-07-20T00:00:00Z,87.58,100.0,64.46,30,100,0.01
12653,141,2025-07-21T00:00:00Z,92.07,91.15,55.23,30,100,0.01
12654,141,2025-07-22T00:00:00Z,65.34,85.02,60.84,32,100,0.04
12655,141,2025-07-23T00:00:00Z,79.8,81.01,55.88,30,100,0.02
12656,141,2025-07-24T00:00:00Z,97.78,100.0,58.12,30,96,0.01
12657,141,2025-07-25T00:00:00Z,70.51,78.05,53.28,30,100,0.04
12658,141,2025-07-26T00:00:00Z,90.1,89.2,56.8,33,100,0.01
12659,141,2025-07-27T00:00:00Z,84.17,80.38,57.39,30,100,0.02
12660,141,2025-07-28T00:00:00Z,87.1,96.43,69.09,30,100,0.01
12661,141,2025-07-29T00:00:00Z,99.51,100.0,73.59,30,96,0.0
12662,141,2025-07-30T00:00:00Z,88.21,52.98,26.09,58,80,0.64
12663,141,2025-07-31T00:00:00Z,89.13,30.23,24.13,75,63,8.99
12664,141,2025-08-01T00:00:00Z,99.81,84.16,13.33,36,98,0.01
12665,141,2025-08-02T00:00:00Z,77.05,7.65,21.6,82,32,76.16
12666,141,2025-08-03T00:00:00Z,77.6,13.87,21.04,72,28,61.9
12667,141,2025-08-04T00:00:00Z,77.61,22.43,25.42,99,16,91.39
12668,141,2025-08-05T00:00:00Z,80.02,0.0,27.03,81,31,78.73
12669,141,2025-08-06T00:00:00Z,92.4,100.0,65.17,30,98,0.01
12670,141,2025-08-07T00:00:00Z,83.04,100.0,76.57,30,98,0.01
12671,141,2025-08-08T00:00:00Z,87.63,4.94,31.78,57,31,32.98
12672,141,2025-08-09T00:00:00Z,77.4,0.0,21.6,80,19,87.87
12673,141,2025-08-10T00:00:00Z,77.58,18.61,21.67,100,52,68.5
12674,141,2025-08-11T00:00:00Z,79.05,5.28,25.62,75,11,85.64
12675,141,2025-08-12T00:00:00Z,78.27,60.74,25.0,90,0,74.2
12676,141,2025-08-13T00:00:00Z,78.7,28.05,25.76,80,0,85.1
12677,141,2025-08-14T00:00:00Z,78.85,0.0,26.25,68,5,86.85
12678,141,2025-08-15T00:00:00Z,78.03,4.18,24.1,82,31,78.61
12679,141,2025-08-16T00:00:00Z,77.29,0.0,21.81,88,15,93.5
12680,141,2025-08-17T00:00:00Z,90.36,55.53,13.15,55,56,1.42
12681,141,2025-08-18T00:00:00Z,100.0,96.94,60.72,33,100,0.01
12682,141,2025-08-19T00:00:00Z,88.64,61.56,28.76,48,50,1.08
12683,141,2025-08-20T00:00:00Z,90.22,69.33,22.37,51,66,0.4
12684,141,2025-08-21T00:00:00Z,90.01,23.93,26.35,48,56,3.3
12685,141,2025-08-22T00:00:00Z,77.8,0.0,25.14,85,28,85.94
12686,141,2025-08-23T00:00:00Z,77.66,27.91,21.32,95,0,93.71
12687,141,2025-08-24T00:00:00Z,78.23,0.0,22.08,81,21,86.97
12688,141,2025-08-25T00:00:00Z,88.08,29.3,24.94,67,40,17.43
12689,141,2025-08-26T00:00:00Z,100.0,73.3,63.31,30,100,0.01
12690,141,2025-08-27T00:00:00Z,87.16,45.78,30.62,60,66,2.01
12691,142,2025-05-30T00:00:00Z,82.42,100.0,53.09,33,100,0.01
12692,142,2025-05-31T00:00:00Z,74.38,100.0,60.02,30,100,0.01
12693,142,2025-06-01T00:00:00Z,81.31,100.0,60.01,30,98,0.01
12694,142,2025-06-02T00:00:00Z,100.0,79.06,60.08,32,96,0.01
12695,142,2025-06-03T00:00:00Z,81.89,65.59,53.84,33,100,0.04
12696,142,2025-06-04T00:00:00Z,94.03,74.49,55.86,33,95,0.02
12697,142,2025-06-05T00:00:00Z,100.0,81.12,61.87,30,100,0.01
12698,142,2025-06-06T00:00:00Z,100.0,100.0,62.82,30,100,0.0
12699,142,2025-06-07T00:00:00Z,100.0,84.1,58.95,30,100,0.01
12700,142,2025-06-08T00:00:00Z,100.0,96.83,66.43,36,100,0.01
12701,142,2025-06-09T00:00:00Z,87.32,100.0,52.63,36,100,0.01
12702,142,2025-06-10T00:00:00Z,96.37,100.0,60.07,32,96,0.01
12703,142,2025-06-11T00:00:00Z,96.36,87.72,52.76,33,100,0.01
12704,142,2025-06-12T00:00:00Z,87.16,100.0,60.3,33,100,0.01
12705,142,2025-06-13T00:00:00Z,95.47,85.15,53.86,33,100,0.01
12706,142,2025-06-14T00:00:00Z,98.2,76.6,66.33,30,100,0.01
12707,142,2025-06-15T00:00:00Z,100.0,91.55,58.63,30,100,0.01
12708,142,2025-06-16T00:00:00Z,99.63,91.04,66.65,30,100,0.01
